filename,width,height,class,xmin,ymin,xmax,ymax
armas (1577).jpg.rf.b177eb63d061be5c11eea0f6483b66a0.jpg,416,416,pistol,144,29,382,350
armas (1578).jpg.rf.b40944ed34f16a32f9d4d6302cedad39.jpg,416,416,pistol,150,230,245,288
armas (1579).jpg.rf.b203cea93f211a0e4c202a8b4fa366da.jpg,416,416,pistol,1,1,269,329
armas (1580).jpg.rf.cf81a0d98a559292c2c7f9793b762a57.jpg,416,416,pistol,24,81,359,379
armas (1581).jpg.rf.c40cbcfcece931c667de52a7d2fdb637.jpg,416,416,pistol,12,44,369,173
armas (1582).jpg.rf.a0504e73a424c3e4ce5ec3a77bc5eb54.jpg,416,416,pistol,9,147,387,352
armas (1582).jpg.rf.a0504e73a424c3e4ce5ec3a77bc5eb54.jpg,416,416,pistol,125,1,285,87
armas (1582).jpg.rf.a0504e73a424c3e4ce5ec3a77bc5eb54.jpg,416,416,pistol,312,9,415,100
armas (1583).jpg.rf.c23e03afccbe0bec6ef951dcb678394c.jpg,416,416,pistol,10,55,377,198
armas (1584).jpg.rf.a4608d0cf6c9ac402046862e136e5958.jpg,416,416,pistol,223,110,280,170
armas (1585).jpg.rf.cc2d0563e60798affd3a845762a22073.jpg,416,416,pistol,50,207,83,284
armas (1585).jpg.rf.cc2d0563e60798affd3a845762a22073.jpg,416,416,pistol,138,205,160,289
armas (1586).jpg.rf.f8cd4749b200ad4704b09b6caa778eb9.jpg,416,416,pistol,1,80,415,336
armas (1587).jpg.rf.c787ab2692179d30ab5f318dd117fd58.jpg,416,416,pistol,282,120,306,138
armas (1588).jpg.rf.b3552ca609699f0bf93804cd409c3078.jpg,416,416,pistol,1,28,411,399
armas (1589).jpg.rf.129db30e0fff1fe291323707b04df3f2.jpg,416,416,pistol,30,58,378,282
armas (1590).jpg.rf.6c3042688111bea6294e2294d6c91900.jpg,416,416,pistol,37,221,241,402
armas (1590).jpg.rf.6c3042688111bea6294e2294d6c91900.jpg,416,416,pistol,109,121,300,301
armas (1590).jpg.rf.6c3042688111bea6294e2294d6c91900.jpg,416,416,pistol,169,19,355,196
armas (1591).jpg.rf.39dc3ce69408de5e1ecd35955eb58d06.jpg,416,416,pistol,126,59,264,297
armas (1591).jpg.rf.39dc3ce69408de5e1ecd35955eb58d06.jpg,416,416,pistol,204,140,340,385
armas (1592).jpg.rf.92c68784d2666d72e3b31d0bdc08b9c1.jpg,416,416,pistol,330,135,404,254
armas (1593).jpg.rf.a1a676423484193931994adacf19700a.jpg,416,416,pistol,25,101,409,371
armas (1594).jpg.rf.9f2e9241b338eecc7a0829165914b869.jpg,416,416,pistol,107,77,270,230
armas (1594).jpg.rf.9f2e9241b338eecc7a0829165914b869.jpg,416,416,pistol,209,81,327,239
armas (1595).jpg.rf.d3c96367356cfde1ad83572338049759.jpg,416,416,pistol,7,11,406,404
armas (1596).jpg.rf.5c5d94d2abc6e837aea697e2706704ba.jpg,416,416,pistol,108,78,311,254
armas (1596).jpg.rf.5c5d94d2abc6e837aea697e2706704ba.jpg,416,416,pistol,111,156,312,334
armas (1597).jpg.rf.2fc33092e14e6fdb70c6f1ae092f91c4.jpg,416,416,pistol,156,32,181,60
armas (1598).jpg.rf.791ba6f04cc60947f61944d6e469a6a8.jpg,416,416,pistol,1,109,415,415
armas (1598).jpg.rf.791ba6f04cc60947f61944d6e469a6a8.jpg,416,416,pistol,1,1,415,232
armas (1599).jpg.rf.6c9f29c1f0a06dab4fa3a678e9bf2f6c.jpg,416,416,pistol,9,50,284,229
armas (1600).jpg.rf.fa83a9b2f05de8f56c42dbefc8b8a40a.jpg,416,416,pistol,187,216,230,310
armas (1601).jpg.rf.0f7ddfd5620ceb5f250122e924833f68.jpg,416,416,pistol,2,14,406,183
armas (1602).jpg.rf.2059b3706fd26c4628e0f0baed0971d6.jpg,416,416,pistol,59,40,256,379
armas (1603).jpg.rf.63f947de444f120fb9e277cc01c0da49.jpg,416,416,pistol,23,41,384,391
armas (1604).jpg.rf.2b2556071676da1544dc0bc0c72fe15c.jpg,416,416,pistol,17,47,388,404
armas (1605).jpg.rf.51ff7383f3024470884871db7b77e7ee.jpg,416,416,pistol,315,218,385,307
armas (1606).jpg.rf.e19e34a3d77ecf27a51f9ea8b524f722.jpg,416,416,pistol,59,49,360,383
armas (1607).jpg.rf.29e66e10bda93e5fc58f4e9db05129ac.jpg,416,416,pistol,25,264,146,374
armas (1607).jpg.rf.29e66e10bda93e5fc58f4e9db05129ac.jpg,416,416,pistol,6,179,149,298
armas (1607).jpg.rf.29e66e10bda93e5fc58f4e9db05129ac.jpg,416,416,pistol,85,104,178,159
armas (1607).jpg.rf.29e66e10bda93e5fc58f4e9db05129ac.jpg,416,416,pistol,153,161,289,279
armas (1607).jpg.rf.29e66e10bda93e5fc58f4e9db05129ac.jpg,416,416,pistol,198,278,288,379
armas (1607).jpg.rf.29e66e10bda93e5fc58f4e9db05129ac.jpg,416,416,pistol,264,240,382,358
armas (1607).jpg.rf.29e66e10bda93e5fc58f4e9db05129ac.jpg,416,416,pistol,268,120,374,228
armas (1607).jpg.rf.29e66e10bda93e5fc58f4e9db05129ac.jpg,416,416,pistol,151,39,252,151
armas (1607).jpg.rf.29e66e10bda93e5fc58f4e9db05129ac.jpg,416,416,pistol,25,8,177,162
armas (1607).jpg.rf.29e66e10bda93e5fc58f4e9db05129ac.jpg,416,416,pistol,220,8,364,116
armas (1608).jpg.rf.278c419de38e4ed08b5ad08891f80f5b.jpg,416,416,pistol,140,17,261,109
armas (1608).jpg.rf.278c419de38e4ed08b5ad08891f80f5b.jpg,416,416,pistol,99,128,191,217
armas (1608).jpg.rf.278c419de38e4ed08b5ad08891f80f5b.jpg,416,416,pistol,222,130,317,220
armas (1608).jpg.rf.278c419de38e4ed08b5ad08891f80f5b.jpg,416,416,pistol,27,236,118,326
armas (1608).jpg.rf.278c419de38e4ed08b5ad08891f80f5b.jpg,416,416,pistol,288,252,377,347
armas (1609).jpg.rf.e429b1c180cafd4eba644cafed84e22f.jpg,416,416,pistol,1,1,384,415
armas (1610).jpg.rf.0d9a8a1355b5c9cf318bea5efcdc9630.jpg,416,416,pistol,26,132,193,201
armas (1611).jpg.rf.05eb7c38fc264387a25cea45ac4a7268.jpg,416,416,pistol,12,235,362,357
armas (1612).jpg.rf.0812788f5173ffc0861088bd4cc937e2.jpg,416,416,pistol,19,39,349,262
armas (1613).jpg.rf.91396edafcc49b9b47245603a77f8550.jpg,416,416,pistol,22,98,408,358
armas (1614).jpg.rf.ffcca44ff2fae51730498a8cfb30a0ac.jpg,416,416,pistol,127,168,146,196
armas (1615).jpg.rf.cb461952228d414e68d9ad534ea24f1a.jpg,416,416,pistol,226,158,398,317
armas (1616).jpg.rf.69f880cd2b1a0da5c82ff49a907bc3b6.jpg,416,416,pistol,42,78,310,386
armas (1617).jpg.rf.c6ac869dff02055e6ad6e3d914cda4b1.jpg,416,416,pistol,196,182,215,207
armas (1618).jpg.rf.a2676e94a4a6cd1f4e9ec66a418b4c75.jpg,416,416,pistol,261,193,275,206
armas (1619).jpg.rf.0d2d26c4ba49a618ac54c6e2e18183ba.jpg,416,416,pistol,256,166,283,206
armas (1620).jpg.rf.a7c133e9b46e9d9d56c9d05393231b84.jpg,416,416,pistol,24,102,386,315
armas (1621).jpg.rf.7182cefb7cfac3318d55a5df60bf0433.jpg,416,416,pistol,14,22,388,400
armas (1622).jpg.rf.ebd069838c7f349faa406f538bd89ed9.jpg,416,416,pistol,244,111,295,162
armas (1623).jpg.rf.54322b09fff9789a2617f07a19f8f531.jpg,416,416,pistol,11,15,389,401
armas (1624).jpg.rf.9bf1024cf46594c9cf516f03561f6894.jpg,416,416,pistol,139,155,412,373
armas (1625).jpg.rf.402ec7688d8633504ba5f03f31101e1d.jpg,416,416,pistol,57,205,206,283
armas (1625).jpg.rf.402ec7688d8633504ba5f03f31101e1d.jpg,416,416,pistol,201,124,321,185
armas (1626).jpg.rf.bd58050413cc448c500f30f30b65674c.jpg,416,416,pistol,70,62,354,321
armas (1627).jpg.rf.c9c46a4cebe900a251ff9771484372f7.jpg,416,416,pistol,172,188,211,259
armas (1628).jpg.rf.93730bece1f3d4f1625675b6f7d1b04c.jpg,416,416,pistol,24,112,402,318
armas (1629).jpg.rf.cba9d88a6a8956d018e57c4cf2290722.jpg,416,416,pistol,121,135,311,341
armas (1630).jpg.rf.c063b501e1a4d9e464de8fb73af59fc9.jpg,416,416,pistol,55,40,353,295
armas (1631).jpg.rf.2c3347248477945a8c275b4261825ce4.jpg,416,416,pistol,15,24,396,360
armas (1632).jpg.rf.36032d16e8f63825960ba6fa1472362b.jpg,416,416,pistol,21,24,394,363
armas (1633).jpg.rf.5688e2f01da85355fa330dda144f0c5a.jpg,416,416,pistol,58,164,262,399
armas (1633).jpg.rf.5688e2f01da85355fa330dda144f0c5a.jpg,416,416,pistol,117,28,333,206
armas (1634).jpg.rf.42d618f199cb1d2f5c6789e65ca8c683.jpg,416,416,pistol,80,61,325,294
armas (1635).jpg.rf.a122378cf9f3f728e38c85c76fd8aa65.jpg,416,416,pistol,263,119,301,153
armas (1636).jpg.rf.f5553198537965c8dad8c84893a8aecd.jpg,416,416,pistol,82,14,404,414
armas (1637).jpg.rf.0b71737ad7d61a82c6614cccf32821bf.jpg,416,416,pistol,7,29,403,365
armas (1638).jpg.rf.bb70cda63c3a815f0624896a7b27d62c.jpg,416,416,pistol,47,12,395,334
armas (1639).jpg.rf.625a4e49f99ef423f8a922980e221266.jpg,416,416,pistol,13,30,394,381
armas (1640).jpg.rf.70c28ee03c3b21a8f547340bfd38b770.jpg,416,416,pistol,12,27,397,375
armas (1641).jpg.rf.b7c0c641e66196e8f51b43327e8bf985.jpg,416,416,pistol,13,114,165,390
armas (1642).jpg.rf.61eb0886d7fe227d7de211687f6bc67f.jpg,416,416,pistol,41,44,394,364
armas (1643).jpg.rf.9333d0dc73da3167ada3418c6cfd25cf.jpg,416,416,pistol,80,77,371,368
armas (1644).jpg.rf.fbf9bfbd8a34139378307e7a2b0f702a.jpg,416,416,pistol,13,18,398,308
armas (1645).jpg.rf.1cbf012a0d5106f63861289b86121b38.jpg,416,416,pistol,51,52,390,386
armas (1646).jpg.rf.94d92e29a16605666276a7bb90c32ab9.jpg,416,416,pistol,66,83,363,363
armas (1647).jpg.rf.42ca9b1cc4f0bdffa71fd613f0888029.jpg,416,416,pistol,57,50,389,359
armas (1648).jpg.rf.cdb13fac3e5798e5e1ee32f119e5e089.jpg,416,416,pistol,30,91,391,410
armas (1650).jpg.rf.9ec91c5bd304965ca2aef6b705dafa0c.jpg,416,416,pistol,22,57,374,394
armas (1651).jpg.rf.8a1ec0b4df4777d7461c84acc3d531b8.jpg,416,416,pistol,3,53,402,406
armas (1652).jpg.rf.648eff507c80abbde257e9c5418c9323.jpg,416,416,pistol,65,51,398,334
armas (1653).jpg.rf.1b0b036656bc5860d087012d271a1b9d.jpg,416,416,pistol,20,39,379,239
armas (1654).jpg.rf.eca578413516cf9014eb43e591b12cf1.jpg,416,416,pistol,29,25,377,391
armas (1655).jpg.rf.a33ff7098b2144d023b9c7ad9ab01eaf.jpg,416,416,pistol,174,127,260,340
armas (1656).jpg.rf.191db8bba318052ef8884f27b52abccb.jpg,416,416,pistol,12,14,414,408
armas (1657).jpg.rf.4d7f9fabd28d5066b58ac0d73d14c614.jpg,416,416,pistol,46,14,358,383
armas (1658).jpg.rf.1223405b6021cc3f2e3f313adcbddd76.jpg,416,416,pistol,72,130,396,388
armas (1659).jpg.rf.778ed1596489c31a991ecd53e70f6baa.jpg,416,416,pistol,232,62,307,161
armas (1660).jpg.rf.c8c15f746e4060e0c8669cc6ca4b9878.jpg,416,416,pistol,169,187,229,213
armas (1661).jpg.rf.507149796fdd46f24f2be1bf4277ea99.jpg,416,416,pistol,20,43,383,314
armas (1662).jpg.rf.382534f8b16d8d9aaf2460a11ad736c5.jpg,416,416,pistol,114,58,393,305
armas (1663).jpg.rf.ccbdb3a669f7553884bb9a3617b962be.jpg,416,416,pistol,207,165,239,205
armas (1664).jpg.rf.7633f03b4a1f8c7d3886e1409f495bbd.jpg,416,416,pistol,76,26,145,286
armas (1665).jpg.rf.6ca53df89391bb109530217a22774220.jpg,416,416,pistol,47,139,299,381
armas (1666).jpg.rf.7a55da56f7e256ffc1d346a7aca2cfb9.jpg,416,416,pistol,20,196,107,230
armas (1667).jpg.rf.0d5044d08b93bc101a4a3703397267ff.jpg,416,416,pistol,3,47,206,338
armas (1668).jpg.rf.60e8fb691c0c58879bac8de21a59fd60.jpg,416,416,pistol,96,191,307,386
armas (1669).jpg.rf.5ab232a45bb9dbc0e510de538a0fa792.jpg,416,416,pistol,9,21,287,386
armas (1677).jpg.rf.6b27f6a02c4a343260147fc7b4e0260b.jpg,416,416,pistol,3,3,408,409
armas (1680).jpg.rf.9fe805021ecadcd5e4adbc623cb962da.jpg,416,416,pistol,37,122,414,407
armas (1680).jpg.rf.9fe805021ecadcd5e4adbc623cb962da.jpg,416,416,pistol,8,3,396,256
armas (1684).jpg.rf.f6bcad84d5be0831beb902c47048c31e.jpg,416,416,pistol,283,172,301,190
armas (1685).jpg.rf.ede4137f5b461a6c7aeb218a6c9ab22c.jpg,416,416,pistol,251,198,300,248
armas (1687).jpg.rf.82c3ebc5941c82a4064e25ce8a274e60.jpg,416,416,pistol,53,13,383,378
armas (1687).jpg.rf.82c3ebc5941c82a4064e25ce8a274e60.jpg,416,416,pistol,33,1,164,211
armas (1688).jpg.rf.3f49726a8909342a4084018e86cfece2.jpg,416,416,pistol,111,102,242,204
armas (1689).jpg.rf.e15d8fa275d32ac63dc8210fa032b0b3.jpg,416,416,pistol,275,163,295,192
armas (1690).jpg.rf.8087eadcf307e1472cabfaefc4c12fd8.jpg,416,416,pistol,186,216,203,246
armas (1690).jpg.rf.8087eadcf307e1472cabfaefc4c12fd8.jpg,416,416,pistol,362,331,415,381
armas (1691).jpg.rf.786936ef0b75a86454d57262aa57a4fa.jpg,416,416,pistol,176,175,217,234
armas (1692).jpg.rf.a48046a3ad67ee6dc84c778616de88a2.jpg,416,416,pistol,106,165,243,261
armas (1693).jpg.rf.78308176c61c89a8c3c95c050b34d675.jpg,416,416,pistol,27,47,384,374
armas (1694).jpg.rf.912f0240e8c61effde4897a2885fdbde.jpg,416,416,pistol,26,97,415,386
armas (1695).jpg.rf.7309f280572727fac9c3dbcb17f4095c.jpg,416,416,pistol,66,164,316,312
armas (1696).jpg.rf.8bfce92115fa71521e691713c604bcae.jpg,416,416,pistol,17,99,236,288
armas (1697).jpg.rf.bf756c0200325aa683415483a832aade.jpg,416,416,pistol,39,15,386,330
armas (1698).jpg.rf.70c49f2da99c4b17dac2c610edb38268.jpg,416,416,pistol,2,55,411,366
armas (1699).jpg.rf.55d8d1f77ddce017acc2a4b34a9db71b.jpg,416,416,pistol,167,273,246,359
armas (1700).jpg.rf.e50084f82af9ae8515dd5c89a0452d3a.jpg,416,416,pistol,12,220,176,353
armas (1700).jpg.rf.e50084f82af9ae8515dd5c89a0452d3a.jpg,416,416,pistol,76,81,343,307
armas (1701).jpg.rf.7ffcb67c9201eb122f2657f2e08eb811.jpg,416,416,pistol,67,95,401,415
armas (1702).jpg.rf.7f6ac558d3e878357769dd7e806b1811.jpg,416,416,pistol,35,31,378,395
armas (1703).jpg.rf.0b3b2d979becc7fd5ede89f1df260ac5.jpg,416,416,pistol,5,1,409,409
armas (1704).jpg.rf.37da12c837cc57624353dce8261d2408.jpg,416,416,pistol,131,145,160,161
armas (1705).jpg.rf.b45f5f0127fbd0e523599530e03b2718.jpg,416,416,pistol,2,50,412,325
armas (1706).jpg.rf.6f2dc9c334316c4b49a81819bcc0639b.jpg,416,416,pistol,33,200,113,294
armas (1707).jpg.rf.1f4c8bf6ca16f6069e328e17c1651110.jpg,416,416,pistol,195,172,214,238
armas (1708).jpg.rf.715b69073459cc775d702e9a0ff8bffe.jpg,416,416,pistol,173,197,196,278
armas (1709).jpg.rf.a6bb44042b65ff1112d235cd3ddc0a23.jpg,416,416,pistol,220,118,228,144
armas (1710).jpg.rf.5723e981d7bec304fa743c087ed40a5c.jpg,416,416,pistol,28,50,398,399
armas (1711).jpg.rf.181401593c90ea4c01622124ac86a0d2.jpg,416,416,pistol,68,17,391,394
armas (1712).jpg.rf.0100a3c30249f103024a8423e63875f1.jpg,416,416,pistol,13,28,415,387
armas (1713).jpg.rf.212063485011dd0940d6176d4f1387c2.jpg,416,416,pistol,236,146,358,215
armas (1714).jpg.rf.dee2a4c177e2a96496b7b099a05b9047.jpg,416,416,pistol,284,96,330,129
armas (1715).jpg.rf.593da0323a80164aad0fdf449b9a51a2.jpg,416,416,pistol,183,74,228,101
armas (1716).jpg.rf.9e8ad31b27ee1461147b8ef1150fcb16.jpg,416,416,pistol,63,1,307,226
armas (1717).jpg.rf.5c1147977f14bc8cf913c94d22703c6e.jpg,416,416,pistol,1,6,403,317
armas (1718).jpg.rf.85b66945ade78dcc2d96a7bc7bbc9315.jpg,416,416,pistol,12,9,401,401
armas (1719).jpg.rf.debe0f3f048e44ff53525221dffd5057.jpg,416,416,pistol,14,42,411,382
armas (1720).jpg.rf.48408821c451466198410b53dc75b5c5.jpg,416,416,pistol,116,160,247,267
armas (1720).jpg.rf.48408821c451466198410b53dc75b5c5.jpg,416,416,pistol,186,252,274,333
armas (1721).jpg.rf.d3d6385494040976180d10a89867e926.jpg,416,416,pistol,25,35,184,257
armas (1722).jpg.rf.ba249a2507a4f7c8fa16ff84749c6c0d.jpg,416,416,pistol,35,71,375,363
armas (1723).jpg.rf.66c9018f3c1eced295b7d9dd13a37141.jpg,416,416,pistol,23,45,382,404
armas (1724).jpg.rf.a1c10d5183867fea7431c2eea4b085f6.jpg,416,416,pistol,22,51,86,165
armas (1725).jpg.rf.5fba29ba24956a9c0d2d8542b0dbe55e.jpg,416,416,pistol,42,42,389,392
armas (1726).jpg.rf.401a04a159b74b434e6d38dd464072ff.jpg,416,416,pistol,63,27,349,379
armas (1726).jpg.rf.401a04a159b74b434e6d38dd464072ff.jpg,416,416,pistol,45,252,354,362
armas (1727).jpg.rf.1a9821c4bfa3b38fe092156e34ba9feb.jpg,416,416,pistol,4,15,199,404
armas (1727).jpg.rf.1a9821c4bfa3b38fe092156e34ba9feb.jpg,416,416,pistol,218,17,410,397
armas (1728).jpg.rf.e04b129ac20ad6cd4bd511ec193062c0.jpg,416,416,pistol,260,135,319,174
armas (1729).jpg.rf.adb8b72c192c63d56cc99049ae833a9b.jpg,416,416,pistol,1,144,324,409
armas (1730).jpg.rf.56966edc2b5c1dc1916f8871227b4644.jpg,416,416,pistol,111,110,371,351
armas (1731).jpg.rf.fc32d36dc895fbe9eb9bf7f76024b48f.jpg,416,416,pistol,22,56,374,342
armas (1732).jpg.rf.18952de56b621bd382e4d3478fd7906c.jpg,416,416,pistol,47,119,172,199
armas (1733).jpg.rf.0dd2a557fd65bb6e5debc94835452373.jpg,416,416,pistol,93,58,316,137
armas (1733).jpg.rf.0dd2a557fd65bb6e5debc94835452373.jpg,416,416,pistol,16,221,389,409
armas (1734).jpg.rf.18fcadf8e0378ab38c188f1c5890bf9d.jpg,416,416,pistol,1,95,174,252
armas (1734).jpg.rf.18fcadf8e0378ab38c188f1c5890bf9d.jpg,416,416,pistol,268,98,414,247
armas (1735).jpg.rf.cad45dec952d22f29feb1544d3b350d7.jpg,416,416,pistol,1,35,256,415
armas (1736).jpg.rf.b52692d7b187b35c9f7f7f0cc2762f8e.jpg,416,416,pistol,25,38,399,373
armas (1737).jpg.rf.3ec531d9667acc4d2dd18f0e42750cbe.jpg,416,416,pistol,29,29,404,261
armas (1738).jpg.rf.954b69b6a6783e817f190ce564087a0c.jpg,416,416,pistol,45,70,384,346
armas (1739).jpg.rf.0c6b5f9a17dac6cf192c8de0b9cf862d.jpg,416,416,pistol,27,52,394,357
armas (1740).jpg.rf.e38e85eea500826071131451a44db301.jpg,416,416,pistol,17,4,341,368
armas (1741).jpg.rf.0baf4f5126f9895de524c2b860869260.jpg,416,416,pistol,23,60,374,366
armas (1742).jpg.rf.59a97cbbe1fb9faeb45b4bdc5883d3c1.jpg,416,416,pistol,17,65,378,384
armas (1743).jpg.rf.1485bd453ac7a378e111a53b1bfa6adf.jpg,416,416,pistol,13,39,384,382
armas (1744).jpg.rf.9d988628a3d3743cba128fbf8ad9d48a.jpg,416,416,pistol,76,24,293,263
armas (1745).jpg.rf.33b203780ed4e35130de142a1382a1f5.jpg,416,416,pistol,10,23,409,392
armas (1746).jpg.rf.d986a23335fdf38f051a8d8679eed2b7.jpg,416,416,pistol,9,27,409,395
armas (1747).jpg.rf.52ea0f141eef750a7846d65895fe16f0.jpg,416,416,pistol,13,17,407,398
armas (1748).jpg.rf.92433c3fcc5f74dfd286a3612f2c0eed.jpg,416,416,pistol,6,37,396,381
armas (1749).jpg.rf.326464a3f8b9eb30696a3a6e8592745e.jpg,416,416,pistol,101,89,378,386
armas (1750).jpg.rf.19af24c3090d9f75b58fdba981fd31c6.jpg,416,416,pistol,7,7,406,406
armas (1751).jpg.rf.23eef6565736769b05b0ef53602e71d0.jpg,416,416,pistol,42,107,214,246
armas (1752).jpg.rf.f11ffb6f72e41de4dc14fd11560ad079.jpg,416,416,pistol,112,55,361,288
armas (1753).jpg.rf.d7771516ad013df2d1946723635ba4d1.jpg,416,416,pistol,63,89,324,415
armas (1754).jpg.rf.f131e95005844c5d52fa0a9092ee0fa9.jpg,416,416,pistol,8,3,415,415
armas (1755).jpg.rf.44fe29b21216f63d44a88fc9aea3b123.jpg,416,416,pistol,19,76,404,390
armas (1756).jpg.rf.8147342a9a747eeae4a4a2a1a887c04e.jpg,416,416,pistol,53,94,358,395
armas (1757).jpg.rf.007b0a919d789c664d948b38ee9c3509.jpg,416,416,pistol,26,47,415,337
armas (1757).jpg.rf.007b0a919d789c664d948b38ee9c3509.jpg,416,416,pistol,5,8,397,302
armas (1758).jpg.rf.ed78e1eb5ef13da5a595397e81a00113.jpg,416,416,pistol,5,154,396,390
armas (1759).jpg.rf.b2d7d7aa42837a1fb47535c2452bc7e8.jpg,416,416,pistol,2,22,109,218
armas (1759).jpg.rf.b2d7d7aa42837a1fb47535c2452bc7e8.jpg,416,416,pistol,200,60,330,179
armas (1759).jpg.rf.b2d7d7aa42837a1fb47535c2452bc7e8.jpg,416,416,pistol,253,107,412,315
armas (1760).jpg.rf.bba9d64acd59342c2ab9fcd6569fb4de.jpg,416,416,pistol,70,177,156,300
armas (1761).jpg.rf.506c89ae6fa2a5cf398f3f98dcf7a871.jpg,416,416,pistol,141,233,393,399
armas (1762).jpg.rf.379edd8dd0e4357a088ca51a0f69c384.jpg,416,416,pistol,11,23,406,395
armas (1763).jpg.rf.9446ae8939b5554d5e6f8063b3fb1275.jpg,416,416,pistol,8,21,416,403
armas (1764).jpg.rf.a362819df41cb7e59ad984e0c92858da.jpg,416,416,pistol,52,83,380,316
armas (1765).jpg.rf.d47a158b866f15c5fd7d21f5649bbfd1.jpg,416,416,pistol,17,14,393,389
armas (1766).jpg.rf.598e0e8efd670b4b6189c49c2f419d20.jpg,416,416,pistol,20,25,393,388
armas (1767).jpg.rf.dfd97ffc6d6a896d32de4ab7c8b6f983.jpg,416,416,pistol,27,11,382,368
armas (1768).jpg.rf.d0a274ce9789f3ad0452da162a534ae6.jpg,416,416,pistol,32,73,389,404
armas (1769).jpg.rf.1727751f2c16a653f2be1d9ad76c2e7d.jpg,416,416,pistol,2,3,415,355
armas (1770).jpg.rf.5cb6f4258a1add6eb6144c34c6988265.jpg,416,416,pistol,31,42,403,322
armas (1771).jpg.rf.8587db950680ddb4bc7ecdc503dbb2f5.jpg,416,416,pistol,6,25,388,372
armas (1772).jpg.rf.e9597d099075b8809286cc4d9dc013f3.jpg,416,416,pistol,35,31,376,404
armas (1773).jpg.rf.df0d869705be8352c83d9b530a8b2cb6.jpg,416,416,pistol,13,25,383,367
armas (1774).jpg.rf.c4cf28952e8da2ff2492a439f2ea5ecc.jpg,416,416,pistol,16,22,389,375
armas (1775).jpg.rf.d41f2cc45b6fb3e2b700fc35e0332ee7.jpg,416,416,pistol,10,19,391,372
armas (1776).jpg.rf.4a7f07bc0a17fb3fe135709fe83eb4bd.jpg,416,416,pistol,4,12,358,407
armas (1777).jpg.rf.e9f7ea48570a6870d63fd268bb7eab2f.jpg,416,416,pistol,88,81,398,373
armas (1778).jpg.rf.59e116d6a7127558dd3f24593c8c8ac4.jpg,416,416,pistol,139,17,272,396
armas (1779).jpg.rf.67ce0c54d19a961ec8d5cebaef17d91f.jpg,416,416,pistol,140,52,416,415
armas (1780).jpg.rf.fc6382abec4cc2768d0569eea7ae5273.jpg,416,416,pistol,69,101,376,257
armas (1781).jpg.rf.81d5a7abba2ed7e72aa3fc3b32d14238.jpg,416,416,pistol,33,117,387,260
armas (1782).jpg.rf.052ba131d6526948d4ac960beff3eeb9.jpg,416,416,pistol,42,96,378,289
armas (1783).jpg.rf.e6395af45b3dd5efc260be2451377104.jpg,416,416,pistol,23,101,404,324
armas (1784).jpg.rf.010914740085bf23769e5d6ee5ef4053.jpg,416,416,pistol,218,25,239,94
armas (1784).jpg.rf.010914740085bf23769e5d6ee5ef4053.jpg,416,416,pistol,294,280,319,367
armas (1785).jpg.rf.d6526c0cffb6d9e43a5cb9a644006644.jpg,416,416,pistol,57,5,411,327
armas (1786).jpg.rf.5667061ff2fb5942ea351b7023874f02.jpg,416,416,pistol,16,145,413,285
armas (1787).jpg.rf.34c2320aa4e469c72a41d1b4ca71ec96.jpg,416,416,pistol,113,37,415,264
armas (1787).jpg.rf.34c2320aa4e469c72a41d1b4ca71ec96.jpg,416,416,pistol,10,66,287,399
armas (1788).jpg.rf.8b51d8f82146a17331df319d42421a16.jpg,416,416,pistol,118,215,247,294
armas (1789).jpg.rf.454c60e6ab985415e3a7bcd3920abdb8.jpg,416,416,pistol,56,95,263,247
armas (1790).jpg.rf.90c5969b29d8071f309a7aa4e06e35cd.jpg,416,416,pistol,85,67,218,415
armas (1791).jpg.rf.1a7cec7e38f77502549fc95d579381bf.jpg,416,416,pistol,183,59,303,151
armas (1792).jpg.rf.e4a07bac26061bdb6fc4cd02672cab89.jpg,416,416,pistol,24,48,391,397
armas (1793).jpg.rf.c5bbc9eab2664199aae05c700d1274a8.jpg,416,416,pistol,118,21,358,408
armas (1794).jpg.rf.aad83ecbb64120cc25a57d321c8edc0c.jpg,416,416,pistol,53,46,352,345
armas (1795).jpg.rf.327eed7e115681f6a7edb54428483172.jpg,416,416,pistol,7,3,401,400
armas (1796).jpg.rf.dca045cc80af81d0c69fc273e303ef11.jpg,416,416,pistol,34,60,357,336
armas (1797).jpg.rf.9786e44184c9c497f066237cd357653b.jpg,416,416,pistol,44,48,366,415
armas (1798).jpg.rf.97479def36640c62248c503fa49c33f2.jpg,416,416,pistol,15,32,400,386
armas (1799).jpg.rf.410a0d5a61057c7efc80d859662d797d.jpg,416,416,pistol,21,50,401,367
armas (1800).jpg.rf.877e38a2ea854361e48acfd8a4eeb367.jpg,416,416,pistol,276,150,390,214
armas (1801).jpg.rf.9fef59275bee0f8b82c0e7897a8a560f.jpg,416,416,pistol,124,67,257,310
armas (1801).jpg.rf.9fef59275bee0f8b82c0e7897a8a560f.jpg,416,416,pistol,62,74,215,411
armas (1802).jpg.rf.f28c5650b331439ecf10ab67e01c4bea.jpg,416,416,pistol,104,89,121,122
armas (1803).jpg.rf.e828915c19b66b6603dba288b82d9f2e.jpg,416,416,pistol,128,74,158,121
armas (1804).jpg.rf.e1b5a007cdc84e7cc23fc6607957208b.jpg,416,416,pistol,164,83,183,109
